outcome,model,n,term,estimate,se,test_statistic,df_test,p_method,OR,CI_low,CI_high,p,significance
sleep_trouble_PHQ_full,Sensitivity,3109,age_group30-44,0.33314105058569365,0.20555329009309853,1.6207040540913185,15,Design-based Wald t test (df = PSU - strata),1.3953440986924488,0.9003376528603899,2.162505530642013,0.1259083314682505,NS
sleep_trouble_PHQ_full,Sensitivity,3109,age_group45-59,0.6814801678684788,0.17456868275900048,3.9037939514574402,15,Design-based Wald t test (df = PSU - strata),1.976801565974563,1.362601620098854,2.8678554124689692,0.0014102735436603198,**
sleep_trouble_PHQ_full,Sensitivity,3109,age_group60+,0.3883550257809228,0.21839461622095557,1.7782261875357486,15,Design-based Wald t test (df = PSU - strata),1.4745531957701994,0.925758312783971,2.348676859965167,0.09563825512785104,NS
sleep_trouble_PHQ_full,Sensitivity,3109,genderMale,-0.42892242917112966,0.13768924679742545,-3.1151483441708376,15,Design-based Wald t test (df = PSU - strata),0.6512104421556075,0.4855853970382812,0.8733274158552793,0.007094235957141411,**
sleep_trouble_PHQ_full,Sensitivity,3109,race_ethnicityNon-Hispanic Black,-0.4566820670561536,0.15894955379759945,-2.8731258197659106,15,Design-based Wald t test (df = PSU - strata),0.6333816809570172,0.45136677517364315,0.8887946030533675,0.011610095906528287,*
sleep_trouble_PHQ_full,Sensitivity,3109,race_ethnicityNon-Hispanic Asian,-0.5022868190992854,0.15376086573870718,-3.2666752797349896,15,Design-based Wald t test (df = PSU - strata),0.6051452185461291,0.43604041433371094,0.8398320969601254,0.005202449166830584,**
sleep_trouble_PHQ_full,Sensitivity,3109,race_ethnicityMexican American,-0.391225487111904,0.24781128580824735,-1.5787234460928807,15,Design-based Wald t test (df = PSU - strata),0.6762276582251466,0.39874915674457095,1.146795768753414,0.13525201778500195,NS
sleep_trouble_PHQ_full,Sensitivity,3109,race_ethnicityOther Hispanic,-0.31868696836402327,0.22607858678523618,-1.4096291599113746,15,Design-based Wald t test (df = PSU - strata),0.7271031199652387,0.4490764810064474,1.1772581496103642,0.17904511732230408,NS
sleep_trouble_PHQ_full,Sensitivity,3109,race_ethnicityOther / Multi-racial,0.09688026277291868,0.31133472822332764,0.3111771800267146,15,Design-based Wald t test (df = PSU - strata),1.1017284478136153,0.5673868105951587,2.1392911327081787,0.7599486132795413,NS
sleep_trouble_PHQ_full,Sensitivity,3109,educationSome college/AA,-0.010543258080887193,0.1755326449237667,-0.06006437198884628,15,Design-based Wald t test (df = PSU - strata),0.9895121272464286,0.6806668944117005,1.4384925401932716,0.9528973175447695,NS
sleep_trouble_PHQ_full,Sensitivity,3109,educationHigh school/GED,-0.2464953495525777,0.21868438617053135,-1.1271739783029557,15,Design-based Wald t test (df = PSU - strata),0.7815349960159613,0.4903626374959159,1.245602546549554,0.27737783566653573,NS
sleep_trouble_PHQ_full,Sensitivity,3109,education9-11th grade,-0.18200597120736045,0.2697600166553283,-0.6746958777064024,15,Design-based Wald t test (df = PSU - strata),0.8335963628241368,0.46907817681703967,1.4813797154853865,0.5101351360233379,NS
sleep_trouble_PHQ_full,Sensitivity,3109,education<9th grade,-0.40306480486365637,0.26069141619927133,-1.5461376164206169,15,Design-based Wald t test (df = PSU - strata),0.6682687908523987,0.3833850641455635,1.1648423963062067,0.1429059401004224,NS
sleep_trouble_PHQ_full,Sensitivity,3109,poverty_ratio,0.04500176384213026,0.04854046671174384,0.927097881224998,15,Design-based Wald t test (df = PSU - strata),1.046029704938353,0.9432161645936261,1.160050245836098,0.3685534973439252,NS
sleep_trouble_PHQ_full,Sensitivity,3109,partneredYes,-0.11002657519263004,0.11559443490644962,-0.9518328047684507,15,Design-based Wald t test (df = PSU - strata),0.8958103286481527,0.7001852886152963,1.1460911246788803,0.3562684713775417,NS
sleep_trouble_PHQ_full,Sensitivity,3109,DMDHHSIZ,-0.05320741952570864,0.05169516507036184,-1.0292533054742834,15,Design-based Wald t test (df = PSU - strata),0.9481833203495171,0.8492573174403291,1.0586327494931531,0.3196723704917559,NS
sleep_trouble_PHQ_full,Sensitivity,3109,smoking_statusFormer,0.2764410819669414,0.1846373342670742,1.4972111846408858,15,Design-based Wald t test (df = PSU - strata),1.3184292711699748,0.8894926097322633,1.9542104386915646,0.15508344162026308,NS
sleep_trouble_PHQ_full,Sensitivity,3109,smoking_statusCurrent,0.12145720860341916,0.1640267932611227,0.7404717618911513,15,Design-based Wald t test (df = PSU - strata),1.129141047369002,0.7959987803578946,1.6017103748328902,0.4704465857042446,NS
sleep_trouble_PHQ_full,Sensitivity,3109,bmi_categoryUnderweight,-0.1955897137012834,0.48630703494808636,-0.40219388091344954,15,Design-based Wald t test (df = PSU - strata),0.8223495642315674,0.29167105889311695,2.318566704417747,0.6932142148437288,NS
sleep_trouble_PHQ_full,Sensitivity,3109,bmi_categoryOverweight,-0.3670445035967994,0.19135456668681475,-1.9181381973367377,15,Design-based Wald t test (df = PSU - strata),0.6927788132093587,0.4607465787734772,1.0416626105165894,0.07433281001474308,NS
sleep_trouble_PHQ_full,Sensitivity,3109,bmi_categoryObese,-0.22997495114006297,0.2757913329405436,-0.8338730180097504,15,Design-based Wald t test (df = PSU - strata),0.7945535049135237,0.44139714095287136,1.4302658843858969,0.4174344331718802,NS
sleep_trouble_PHQ_full,Sensitivity,3109,waist_circumference,0.008175908610529126,0.007656569292502989,1.0678292454735117,15,Design-based Wald t test (df = PSU - strata),1.0082094226249092,0.9918893874227559,1.0247979792492865,0.3024824457658004,NS
sleep_trouble_PHQ_full,Sensitivity,3109,depression_score,0.16720561213083243,0.02393629246123832,6.985443230257983,15,Design-based Wald t test (df = PSU - strata),1.1819972733028115,1.123205456690177,1.2438664233454306,4.3854591248764954e-6,***
sleep_trouble_PHQ_full,Sensitivity,3109,diabetesYes,0.28872482874324074,0.24339379239806785,1.1862456552344378,15,Design-based Wald t test (df = PSU - strata),1.334724400201097,0.7944885064883522,2.2423096242969947,0.2539754862521143,NS
sleep_trouble_PHQ_full,Sensitivity,3109,hypertensionYes,0.717096690310473,0.14331836002029744,5.003522857845389,15,Design-based Wald t test (df = PSU - strata),2.048477205045022,1.5092620714530283,2.7803381128826454,1.5729224740311388e-4,***
sleep_trouble_PHQ_full,Sensitivity,3109,heart_diseaseYes,-0.223038574831799,0.2363807140806675,-0.9435565659374591,15,Design-based Wald t test (df = PSU - strata),0.8000839855941075,0.4834186935721925,1.3241821065584345,0.36034699475412446,NS
sleep_trouble_PHQ_full,Sensitivity,3109,arthritisYes,0.735588725877889,0.13462974366458727,5.463790584868927,15,Design-based Wald t test (df = PSU - strata),2.086710131204932,1.5661685456798584,2.78026217783803,6.53461939195838e-5,***
